n_vehicles,to_stop_I,route_type,from_stop_I,duration_avg,route_I_counts,BUS,FERRY,id,stop_I,name,lon_bus,lat_bus,lon_ferry,lat_ferry,stop_lon,stop_lat
2,1144,3,232,60.0,{'203': 2},1,0,213,232,Malamocco centro,12.336782,45.371658,12.336895,45.368793,12.336782,45.371658
122,290,3,232,0.4918032786885246,"{'193': 46, '201': 11, '202': 6, '186': 59}",1,0,213,232,Malamocco centro,12.336782,45.371658,12.33682,45.369865,12.336782,45.371658
46,227,3,233,180.0,"{'181': 36, '182': 10}",1,0,214,233,Malamocco centro,12.336955,45.372002,12.346588,45.383129,12.336955,45.372002
119,231,3,233,36.30252100840336,"{'206': 5, '209': 2, '195': 46, '205': 7, '192': 59}",1,0,214,233,Malamocco centro,12.336955,45.372002,12.33865,45.374283,12.336955,45.372002
76,236,3,234,60.0,"{'201': 11, '202': 6, '186': 59}",1,0,215,234,Canada,12.33527,45.366581,12.332125,45.360973,12.33527,45.366581
71,289,3,235,20.281690140845072,"{'206': 5, '205': 7, '192': 59}",1,0,216,235,Canada,12.335499,45.36668,12.33701,45.370167,12.335499,45.36668
76,238,3,236,39.47368421052632,"{'201': 11, '202': 6, '186': 59}",1,0,217,236,Civico 40,12.332125,45.360973,12.329723,45.35844,12.332125,45.360973
71,235,3,237,99.71830985915491,"{'206': 5, '205': 7, '192': 59}",1,0,218,237,Civico 41,12.332352,45.361156,12.335499,45.36668,12.332352,45.361156
76,240,3,238,60.0,"{'201': 11, '202': 6, '186': 59}",1,0,219,238,Colonia Morosini,12.329723,45.35844,12.326283,45.354595,12.329723,45.35844
71,237,3,239,1.6901408450704225,"{'206': 5, '205': 7, '192': 59}",1,0,220,239,Colonia Morosini,12.329983,45.358528,12.332352,45.361156,12.329983,45.358528
120,242,3,240,22.0,"{'179': 1, '177': 1, '202': 6, '175': 10, '201': 11, '176': 32, '186': 59}",1,0,221,240,IRCCS S.Camillo,12.326283,45.354595,12.324331,45.352135,12.326283,45.354595
46,233,3,241,240.0,"{'181': 36, '182': 10}",1,0,222,241,IRCCS S.Camillo,12.326589,45.354729,12.336955,45.372002,12.326589,45.354729
3,1002,3,241,600.0,"{'185': 2, '183': 1}",1,0,222,241,IRCCS S.Camillo,12.326589,45.354729,12.368533,45.417366,12.326589,45.354729
71,239,3,241,60.0,"{'206': 5, '205': 7, '192': 59}",1,0,222,241,IRCCS S.Camillo,12.326589,45.354729,12.329983,45.358528,12.326589,45.354729
77,244,3,242,98.1818181818182,"{'177': 1, '201': 11, '202': 6, '186': 59}",1,0,223,242,Stella Maris,12.324331,45.352135,12.319267,45.348988,12.324331,45.352135
43,247,3,242,117.2093023255814,"{'179': 1, '175': 10, '176': 32}",1,0,223,242,Stella Maris,12.324331,45.352135,12.317904,45.347122,12.324331,45.352135
117,241,3,243,35.38461538461539,"{'206': 5, '181': 36, '182': 10, '205': 7, '192': 59}",1,0,224,243,Stella Maris,12.324622,45.352306,12.326589,45.354729,12.324622,45.352306
77,247,3,244,21.03896103896104,"{'177': 1, '201': 11, '202': 6, '186': 59}",1,0,225,244,via Ca' Rossa,12.319267,45.348988,12.317904,45.347122,12.319267,45.348988
71,243,3,245,60.0,"{'206': 5, '205': 7, '192': 59}",1,0,226,245,via Ca' Rossa,12.319654,45.348858,12.324622,45.352306,12.319654,45.348858
54,253,3,246,600.0,"{'175': 10, '177': 1, '201': 11, '176': 32}",1,0,227,246,Imbarco Ferry,12.309396,45.341656,12.317971,45.332634,12.309396,45.341656
77,249,3,247,38.96103896103896,"{'179': 1, '201': 11, '202': 6, '186': 59}",1,0,228,247,"Alberoni ""Chiesa""",12.317904,45.347122,12.315077,45.345154,12.317904,45.347122
43,246,3,247,64.18604651162791,"{'175': 10, '177': 1, '176': 32}",1,0,228,247,"Alberoni ""Chiesa""",12.317904,45.347122,12.309396,45.341656,12.317904,45.347122
46,243,3,248,120.0,"{'181': 36, '182': 10}",1,0,229,248,"Alberoni ""Chiesa""",12.318443,45.347221,12.324622,45.352306,12.318443,45.347221
71,245,3,248,1.6901408450704225,"{'206': 5, '205': 7, '192': 59}",1,0,229,248,"Alberoni ""Chiesa""",12.318443,45.347221,12.319654,45.348858,12.318443,45.347221
66,252,3,249,60.90909090909091,"{'179': 1, '202': 6, '186': 59}",1,0,230,249,Golf Club,12.315077,45.345154,12.309658,45.340984,12.315077,45.345154
11,246,3,249,60.0,{'201': 11},1,0,230,249,Golf Club,12.315077,45.345154,12.309396,45.341656,12.315077,45.345154
71,248,3,250,46.478873239436616,"{'206': 5, '205': 7, '192': 59}",1,0,231,250,Golf Club,12.315342,45.345154,12.318443,45.347221,12.315342,45.345154
46,248,3,251,120.0,"{'181': 36, '182': 10}",1,0,232,251,Sbarco Ferry,12.309233,45.341427,12.318443,45.347221,12.309233,45.341427
3,241,3,251,260.0,"{'185': 2, '183': 1}",1,0,232,251,Sbarco Ferry,12.309233,45.341427,12.326589,45.354729,12.309233,45.341427
7,250,3,251,42.85714285714285,{'205': 7},1,0,232,251,Sbarco Ferry,12.309233,45.341427,12.315342,45.345154,12.309233,45.341427
64,250,3,252,60.0,"{'206': 5, '192': 59}",1,0,233,252,Faro Rocchetta,12.309658,45.340984,12.315342,45.345154,12.309658,45.340984
52,1566,3,253,108.46153846153848,"{'175': 10, '177': 1, '178': 9, '176': 32}",1,0,234,253,S. Maria Del Mare,12.317971,45.332634,12.321728,45.326313,12.317971,45.332634
11,255,3,253,120.0,{'201': 11},1,0,234,253,S. Maria Del Mare,12.317971,45.332634,12.320036,45.323174,12.317971,45.332634
54,251,3,254,600.0,"{'183': 1, '181': 36, '182': 10, '205': 7}",1,0,235,254,S. Maria Del Mare,12.317962,45.332775,12.309233,45.341427,12.317962,45.332775
63,257,3,255,21.904761904761905,"{'175': 10, '177': 1, '201': 11, '178': 9, '176': 32}",1,0,236,255,Belvedere,12.320036,45.323174,12.317818,45.318851,12.320036,45.323174
8,254,3,256,120.0,"{'207': 1, '205': 7}",1,0,237,256,Belvedere,12.320398,45.323395,12.317962,45.332775,12.320398,45.323395
57,1567,3,256,60.0,"{'183': 1, '181': 36, '184': 10, '182': 10}",1,0,237,256,Belvedere,12.320398,45.323395,12.32215,45.326397,12.320398,45.323395
65,256,3,258,60.0,"{'182': 10, '207': 1, '205': 7, '183': 1, '181': 36, '184': 10}",1,0,239,258,Di Botta,12.31808,45.319019,12.320398,45.323395,12.31808,45.319019
27,2364,3,284,0.0,{'210': 27},1,0,240,284,SME 4,12.368805,45.416893,12.371035,45.416237,12.368805,45.416893
166,2377,3,285,10.843373493975903,"{'197': 13, '203': 2, '202': 6, '193': 46, '204': 1, '201': 11, '186': 59, '194': 1, '198': 2, '196': 25}",1,0,241,285,Scuole Pisani - Gabelli,12.367312,45.413021,12.366909,45.411804,12.367312,45.413021
101,1002,3,286,60.0,"{'209': 2, '208': 1, '205': 7, '206': 5, '199': 13, '200': 2, '195': 46, '196': 25}",1,0,242,286,Scuole Pisani - Gabelli,12.367537,45.413223,12.368533,45.417366,12.367537,45.413223
59,294,3,286,60.0,{'192': 59},1,0,242,286,Scuole Pisani - Gabelli,12.367537,45.413223,12.368698,45.41748,12.367537,45.413223
132,223,3,287,60.0,"{'209': 2, '195': 46, '205': 7, '192': 59, '199': 13, '206': 5}",1,0,243,287,Scuola Giovanni XXIII,12.350146,45.387493,12.352042,45.389816,12.350146,45.387493
138,224,3,288,0.4347826086956521,"{'197': 13, '202': 6, '193': 46, '201': 11, '203': 2, '194': 1, '186': 59}",1,0,244,288,Scuola Giovanni XXIII,12.349788,45.38736,12.348263,45.385475,12.349788,45.38736
119,233,3,289,23.69747899159664,"{'206': 5, '209': 2, '195': 46, '205': 7, '192': 59}",1,0,245,289,Scuola Penzo,12.33701,45.370167,12.336955,45.372002,12.33701,45.370167
46,1144,3,290,1.3043478260869563,{'193': 46},1,0,246,290,Scuola Penzo,12.33682,45.369865,12.336895,45.368793,12.33682,45.369865
76,234,3,290,60.0,"{'201': 11, '202': 6, '186': 59}",1,0,246,290,Scuola Penzo,12.33682,45.369865,12.33527,45.366581,12.33682,45.369865
34,2376,3,291,60.0,{'188': 34},1,0,247,291,Ospedale al Mare,12.384836,45.423042,12.382405,45.422798,12.384836,45.423042
21,2370,3,291,117.14285714285714,"{'187': 20, '189': 1}",1,0,247,291,Ospedale al Mare,12.384836,45.423042,12.381005,45.42712,12.384836,45.423042
36,2365,3,294,60.0,"{'190': 1, '191': 1, '188': 34}",1,0,248,294,SME 3,12.368698,45.41748,12.374946,45.419773,12.368698,45.41748
20,2372,3,295,120.0,{'187': 20},1,0,249,295,Fronte civico 1,12.380493,45.419361,12.382676,45.422874,12.380493,45.419361
138,288,3,296,46.95652173913044,"{'197': 13, '202': 6, '193': 46, '201': 11, '203': 2, '194': 1, '186': 59}",1,0,250,296,Incr. via Giolito,12.351628,45.389694,12.349788,45.38736,12.351628,45.389694
43,226,3,296,120.0,"{'179': 1, '175': 10, '176': 32}",1,0,250,296,Incr. via Giolito,12.351628,45.389694,12.346194,45.382938,12.351628,45.389694
3,1143,3,296,40.0,"{'204': 1, '198': 2}",1,0,250,296,Incr. via Giolito,12.351628,45.389694,12.351744,45.389103,12.351628,45.389694
10,381,3,297,180.0,"{'350': 4, '351': 6}",1,0,251,297,Nigi,12.235341,45.572189,12.228699,45.580383,12.235341,45.572189
48,750,3,297,117.5,"{'325': 5, '324': 8, '326': 1, '327': 6, '321': 23, '320': 3, '322': 2}",1,0,251,297,Nigi,12.235341,45.572189,12.233728,45.583405,12.235341,45.572189
53,749,3,298,20.37735849056604,"{'314': 3, '347': 1, '349': 4, '348': 1, '318': 5, '312': 26, '316': 1, '319': 9, '311': 3}",1,0,252,298,Nigi,12.234817,45.572418,12.235085,45.566898,12.234817,45.572418
4,828,3,299,600.0,"{'585': 3, '584': 1}",1,0,253,299,bivio Malcontenta,12.19363,45.435764,12.243048,45.47868,12.19363,45.435764
92,1629,3,299,116.7391304347826,"{'613': 41, '586': 3, '582': 1, '583': 2, '516': 3, '614': 2, '1001': 1, '615': 9, '581': 6, '579': 1, '617': 4, '618': 1, '1002': 1, '513': 1, '515': 1, '616': 11, '1000': 1, '610': 2, '518': 1}",1,0,253,299,bivio Malcontenta,12.19363,45.435764,12.207115,45.446365,12.19363,45.435764
2,1854,3,299,240.0,"{'619': 1, '517': 1}",1,0,253,299,bivio Malcontenta,12.19363,45.435764,12.2183,45.456558,12.19363,45.435764
5,1133,3,299,168.0,"{'612': 2, '514': 1, '611': 2}",1,0,253,299,bivio Malcontenta,12.19363,45.435764,12.215211,45.444118,12.19363,45.435764
102,216,3,300,46.47058823529412,"{'523': 1, '521': 1, '607': 7, '605': 1, '519': 1, '602': 39, '601': 3, '524': 3, '1003': 1, '522': 1, '608': 1, '1005': 1, '520': 3, '587': 12, '588': 1, '603': 9, '604': 15, '1004': 1, '589': 1}",1,0,254,300,bivio Malcontenta,12.192575,45.435444,12.184243,45.42968,12.192575,45.435444
25,2008,3,315,0.0,"{'262': 1, '263': 24}",1,0,256,315,Localita' Madonna Mora,12.0046,45.483978,12.004578,45.486691,12.0046,45.483978
25,317,3,316,120.0,"{'264': 1, '265': 24}",1,0,257,316,Localita' Madonna Mora,12.004363,45.483822,12.020783,45.480843,12.004363,45.483822
25,1012,3,317,60.0,"{'264': 1, '265': 24}",1,0,258,317,Incr. via Pioga,12.020783,45.480843,12.029277,45.479321,12.020783,45.480843
54,319,3,318,57.77777777777778,"{'971': 8, '804': 2, '800': 44}",1,0,259,318,Poste,12.25043,45.479931,12.253673,45.478153,12.25043,45.479931
46,320,3,319,60.0,"{'804': 2, '800': 44}",1,0,260,319,Universita',12.253673,45.478153,12.250316,45.477299,12.253673,45.478153
8,1242,3,319,60.0,{'971': 8},1,0,260,319,Universita',12.253673,45.478153,12.254209,45.478226,12.253673,45.478153
46,321,3,320,2.608695652173913,"{'804': 2, '800': 44}",1,0,261,320,Incr. via Ticozzi,12.250316,45.477299,12.246115,45.479019,12.250316,45.477299
46,322,3,321,117.3913043478261,"{'804': 2, '800': 44}",1,0,262,321,A. C. I.,12.246115,45.479019,12.236453,45.482002,12.246115,45.479019
46,536,3,322,60.0,"{'804': 2, '800': 44}",1,0,263,322,Imposte Dirette,12.236453,45.482002,12.234006,45.48238,12.236453,45.482002
36,324,3,323,118.33333333333331,"{'740': 1, '917': 17, '918': 1, '785': 1, '919': 16}",1,0,264,323,"Condominio ""le Querce""",12.237791,45.484623,12.241175,45.484413,12.237791,45.484623
1,540,3,324,180.0,{'564': 1},1,0,265,324,Incr. via Torino,12.241175,45.484413,12.245983,45.491863,12.241175,45.484413
210,325,3,324,49.42857142857143,"{'893': 1, '358': 6, '470': 1, '967': 1, '919': 16, '805': 8, '740': 1, '738': 1, '942': 102, '471': 1, '360': 2, '619': 1, '1000': 1, '362': 1, '367': 23, '364': 1, '785': 1, '723': 1, '739': 1, '916': 10, '917': 17, '356': 6, '366': 2, '371': 1, '700': 1, '918': 1, '355': 2}",1,0,265,324,Incr. via Torino,12.241175,45.484413,12.242879,45.48756,12.241175,45.484413
3,326,3,324,60.0,{'368': 3},1,0,265,324,Incr. via Torino,12.241175,45.484413,12.244611,45.490372,12.241175,45.484413
210,326,3,325,48.0,"{'893': 1, '358': 6, '470': 1, '967': 1, '919': 16, '805': 8, '740': 1, '738': 1, '942': 102, '471': 1, '360': 2, '619': 1, '1000': 1, '362': 1, '367': 23, '364': 1, '785': 1, '723': 1, '739': 1, '916': 10, '917': 17, '356': 6, '366': 2, '371': 1, '700': 1, '918': 1, '355': 2}",1,0,266,325,Incr. via Milano,12.242879,45.48756,12.244611,45.490372,12.242879,45.48756
51,808,3,326,48.23529411764706,"{'358': 6, '470': 1, '367': 23, '356': 6, '366': 2, '368': 3, '371': 1, '471': 1, '360': 2, '619': 1, '1000': 1, '362': 1, '364': 1, '355': 2}",1,0,267,326,Incr. v.Mestrina,12.244611,45.490372,12.246137,45.491188,12.244611,45.490372
35,396,3,326,120.0,"{'918': 1, '917': 17, '785': 1, '919': 16}",1,0,267,326,Incr. v.Mestrina,12.244611,45.490372,12.245894,45.493824,12.244611,45.490372
21,1140,3,326,120.0,"{'738': 1, '740': 1, '916': 10, '739': 1, '805': 8}",1,0,267,326,Incr. v.Mestrina,12.244611,45.490372,12.246063,45.493065,12.244611,45.490372
4,540,3,326,105.0,"{'700': 1, '893': 1, '967': 1, '723': 1}",1,0,267,326,Incr. v.Mestrina,12.244611,45.490372,12.245983,45.491863,12.244611,45.490372
102,1089,3,326,180.0,{'942': 102},1,0,267,326,Incr. v.Mestrina,12.244611,45.490372,12.245418,45.493328,12.244611,45.490372
188,489,3,328,59.361702127659576,"{'294': 1, '289': 1, '919': 16, '783': 1, '767': 2, '863': 1, '782': 31, '287': 2, '864': 2, '286': 25, '784': 1, '293': 10, '770': 15, '785': 1, '779': 1, '917': 17, '292': 29, '865': 5, '288': 7, '866': 3, '769': 15, '918': 1, '768': 1}",1,0,268,328,Incr. via S. Chiara,12.23157,45.498684,12.226766,45.500145,12.23157,45.498684
109,1755,3,329,4.403669724770642,"{'727': 1, '817': 1, '801': 1, '818': 1, '819': 6, '753': 28, '809': 1, '949': 3, '800': 44, '841': 19, '816': 1, '966': 3}",1,0,269,329,Telecom,12.239929,45.490944,12.241858,45.491718,12.239929,45.490944
203,1758,3,329,111.42857142857144,"{'243': 1, '714': 25, '329': 1, '712': 6, '311': 3, '295': 10, '334': 3, '235': 1, '848': 1, '319': 9, '847': 3, '838': 1, '790': 32, '840': 26, '297': 44, '725': 4, '333': 2, '845': 3, '743': 28}",1,0,269,329,Telecom,12.239929,45.490944,12.237763,45.486313,12.239929,45.490944
1,538,3,331,120.0,{'814': 1},1,0,270,331,Incr. via Fagare',12.228148,45.483643,12.233161,45.482433,12.228148,45.483643
30,539,3,331,60.0,{'751': 30},1,0,270,331,Incr. via Fagare',12.228148,45.483643,12.232522,45.482586,12.228148,45.483643
31,331,3,332,60.0,"{'814': 1, '751': 30}",1,0,271,332,Incr. via Podgora,12.224774,45.487045,12.228148,45.483643,12.224774,45.487045
31,332,3,333,60.0,"{'814': 1, '751': 30}",1,0,272,333,Incr. via Gazzera Alta,12.223633,45.489967,12.224774,45.487045,12.223633,45.489967
37,854,3,334,55.13513513513514,"{'289': 1, '288': 7, '219': 3, '227': 1, '286': 25}",1,0,273,334,Incr.v.Cavalieri V.Veneto,12.191181,45.518951,12.18642,45.517395,12.191181,45.518951
2,372,3,335,0.0,"{'856': 1, '850': 1}",1,0,274,335,S. Lucia chiesa,12.207755,45.535091,12.213433,45.534451,12.207755,45.535091
100,817,3,336,60.6,"{'303': 10, '305': 45, '304': 1, '836': 26, '306': 1, '835': 1, '837': 16}",1,0,275,336,Localita' Avanti,12.194215,45.484715,12.188897,45.484703,12.194215,45.484715
100,336,3,337,15.6,"{'303': 10, '305': 45, '304': 1, '836': 26, '306': 1, '835': 1, '837': 16}",1,0,276,337,Incr. via Ivancich,12.197292,45.484898,12.194215,45.484715,12.197292,45.484898
100,337,3,338,60.0,"{'303': 10, '305': 45, '304': 1, '836': 26, '306': 1, '835': 1, '837': 16}",1,0,277,338,Incr. via Pergine,12.203161,45.485004,12.197292,45.484898,12.203161,45.485004
100,338,3,339,44.4,"{'303': 10, '305': 45, '304': 1, '836': 26, '306': 1, '835': 1, '837': 16}",1,0,278,339,Incr. via Piemonte,12.207926,45.485031,12.203161,45.485004,12.207926,45.485031
14,1572,3,339,120.0,{'996': 14},1,0,278,339,Incr. via Piemonte,12.207926,45.485031,12.20184,45.482048,12.207926,45.485031
100,339,3,340,60.0,"{'303': 10, '305': 45, '304': 1, '836': 26, '306': 1, '835': 1, '837': 16}",1,0,279,340,Incr. via Lazio,12.212161,45.485405,12.207926,45.485031,12.212161,45.485405
41,647,3,340,61.46341463414634,"{'703': 2, '697': 27, '964': 1, '842': 3, '705': 1, '696': 6, '844': 1}",1,0,279,340,Incr. via Lazio,12.212161,45.485405,12.210626,45.489571,12.212161,45.485405
141,340,3,341,24.25531914893617,"{'703': 2, '842': 3, '705': 1, '696': 6, '837': 16, '964': 1, '697': 27, '303': 10, '305': 45, '836': 26, '304': 1, '306': 1, '844': 1, '835': 1}",1,0,280,341,Incr. via Calucci,12.214992,45.485615,12.212161,45.485405,12.214992,45.485615
9,364,3,342,66.66666666666667,"{'843': 1, '707': 1, '711': 2, '907': 1, '701': 1, '702': 2, '708': 1}",1,0,281,342,Incr. via Giustizia,12.221045,45.486336,12.216187,45.486435,12.221045,45.486336
141,341,3,342,60.0,"{'703': 2, '842': 3, '705': 1, '696': 6, '837': 16, '964': 1, '697': 27, '303': 10, '305': 45, '836': 26, '304': 1, '306': 1, '844': 1, '835': 1}",1,0,281,342,Incr. via Giustizia,12.221045,45.486336,12.214992,45.485615,12.221045,45.486336
31,333,3,343,1.935483870967742,"{'814': 1, '751': 30}",1,0,282,343,Incr. via Monteverdi,12.226445,45.490688,12.223633,45.489967,12.226445,45.490688
147,342,3,343,97.14285714285714,"{'701': 1, '703': 2, '702': 2, '711': 2, '842': 3, '705': 1, '696': 6, '837': 16, '303': 10, '697': 27, '707': 1, '305': 45, '708': 1, '304': 1, '306': 1, '844': 1, '835': 1, '836': 26}",1,0,282,343,Incr. via Monteverdi,12.226445,45.490688,12.221045,45.486336,12.226445,45.490688
178,343,3,344,58.98876404494382,"{'701': 1, '703': 2, '702': 2, '711': 2, '842': 3, '705': 1, '696': 6, '837': 16, '303': 10, '697': 27, '707': 1, '305': 45, '708': 1, '751': 30, '814': 1, '304': 1, '306': 1, '844': 1, '835': 1, '836': 26}",1,0,283,344,Incr.v.Vivaldi,12.230203,45.492226,12.226445,45.490688,12.230203,45.492226
314,329,3,345,30.573248407643312,"{'817': 1, '714': 25, '818': 1, '311': 3, '819': 6, '334': 3, '235': 1, '846': 1, '848': 1, '319': 9, '847': 3, '753': 28, '790': 32, '791': 1, '297': 44, '816': 1, '841': 19, '333': 2, '801': 1, '743': 28, '727': 1, '845': 3, '712': 6, '295': 10, '725': 4, '329': 1, '838': 1, '809': 1, '243': 1, '840': 26, '949': 3, '800': 44, '966': 3}",1,0,284,345,Incr.via Felisati,12.237906,45.491508,12.239929,45.490944,12.237906,45.491508
2,505,3,346,60.0,{'711': 2},1,0,285,346,Incr. via E. de Amicis,12.235674,45.490971,12.235237,45.49213,12.235674,45.490971
136,491,3,346,45.0,"{'922': 16, '923': 1, '925': 17, '759': 7, '758': 95}",1,0,285,346,Incr. via E. de Amicis,12.235674,45.490971,12.236085,45.492313,12.235674,45.490971
3,492,3,346,60.0,{'802': 3},1,0,285,346,Incr. via E. de Amicis,12.235674,45.490971,12.236192,45.495022,12.235674,45.490971
59,345,3,346,11.186440677966102,"{'817': 1, '801': 1, '949': 3, '819': 6, '800': 44, '816': 1, '966': 3}",1,0,285,346,Incr. via E. de Amicis,12.235674,45.490971,12.237906,45.491508,12.235674,45.490971
200,348,3,347,46.5,"{'817': 1, '801': 1, '711': 2, '819': 6, '759': 7, '758': 95, '922': 16, '923': 1, '949': 3, '800': 44, '816': 1, '925': 17, '802': 3, '966': 3}",1,0,286,347,P. tta 11 Febbraio,12.234321,45.487083,12.234866,45.488808,12.234321,45.487083
200,346,3,348,28.8,"{'817': 1, '801': 1, '711': 2, '819': 6, '759': 7, '758': 95, '922': 16, '923': 1, '949': 3, '800': 44, '816': 1, '925': 17, '802': 3, '966': 3}",1,0,287,348,Incr. via Fiume,12.234866,45.488808,12.235674,45.490971,12.234866,45.488808
200,347,3,349,13.5,"{'817': 1, '801': 1, '711': 2, '819': 6, '759': 7, '758': 95, '922': 16, '923': 1, '949': 3, '800': 44, '816': 1, '925': 17, '802': 3, '966': 3}",1,0,288,349,Edicola,12.233228,45.484779,12.234321,45.487083,12.233228,45.484779
2,1268,3,350,60.0,"{'722': 1, '724': 1}",1,0,289,350,Brendole - Capolinea,12.21348,45.499535,12.218391,45.498634,12.21348,45.499535
5,420,3,350,12.0,"{'845': 3, '848': 1, '846': 1}",1,0,289,350,Brendole - Capolinea,12.21348,45.499535,12.214817,45.499043,12.21348,45.499535
20,508,3,351,78.0,"{'780': 1, '860': 1, '859': 1, '857': 1, '781': 1, '862': 1, '997': 14}",1,0,290,351,Incr. via Stignano,12.214763,45.499214,12.211166,45.502522,12.214763,45.499214
2,350,3,351,30.0,"{'848': 1, '844': 1}",1,0,290,351,Incr. via Stignano,12.214763,45.499214,12.21348,45.499535,12.214763,45.499214
4,350,3,352,105.0,"{'843': 1, '842': 3}",1,0,291,352,Incr. via Promontore,12.218212,45.498875,12.21348,45.499535,12.218212,45.498875
22,351,3,352,57.27272727272727,"{'780': 1, '860': 1, '844': 1, '862': 1, '859': 1, '857': 1, '848': 1, '781': 1, '997': 14}",1,0,291,352,Incr. via Promontore,12.218212,45.498875,12.214763,45.499214,12.218212,45.498875
26,352,3,353,48.46153846153846,"{'843': 1, '780': 1, '860': 1, '844': 1, '842': 3, '859': 1, '857': 1, '862': 1, '848': 1, '781': 1, '997': 14}",1,0,292,353,Incr. via Arsa,12.21927,45.496555,12.218212,45.498875,12.21927,45.496555
38,1270,3,354,45.78947368421053,"{'697': 27, '696': 6, '705': 1, '702': 2, '703': 2}",1,0,293,354,Incr. via Da Todi,12.185061,45.496693,12.182811,45.497391,12.185061,45.496693
38,354,3,355,63.1578947368421,"{'697': 27, '696': 6, '705': 1, '702': 2, '703': 2}",1,0,294,355,Incr. via Euganea,12.190179,45.495415,12.185061,45.496693,12.190179,45.495415
38,355,3,356,14.210526315789474,"{'697': 27, '696': 6, '705': 1, '702': 2, '703': 2}",1,0,295,356,Incr.v.M.di Marzabotto,12.195601,45.494133,12.190179,45.495415,12.195601,45.494133
